samples	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	BAMQC_TOTALREADS	BAMQC_PAIREDREADS	BAMQC_PROPPAIREDREADS	BAMQC_UNMAPREADS	BAMQC_MATEUNMAPREADS	BAMQC_SECONDARYREADS	BAMQC_QUALFAILREADS	BAMQC_READSPERSTARTPOINT	BAMQC_AVGREADLENGTH	BAMQC_INSERTMEAN	BAMQC_INSERTSD	BAMQC_SOFTCLIPBASES	BAMQC_HARDCLIPBASES	BAMQC_MISMATCHBASES	callability	purity	ploidy	SLPP	centre	proj_name	sample_type	tissue_type	run	proj_id	miso_id
Weberpals_32696	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	170.944913	170.944913	100.92612	100	59.0401	100926120	100	19926086728	11486442240	13681.393161	2160.617966	4084.075601	2513071530	79.5039	0.204961	0.863615	207.626831	67.400708	62	0.66242	12.1677	32.688749	0.1161	42.3548	0.037084	0.004759	0.176253	35.9109	1.728223	0.996833	0.995516	0.985693	0.957889	0.898928	0.79862	0.669578	15.1806	44.392313	8.81125	10.077177	12.065797	15.868426	51.04663	-1	4.63111	1.457152	0.9929	21	0	0	0	183253335	160674776	152249919	115853	94652	10302041	12160665	2.02091662642905	120.931341488225	165.267423183902	67.8905314202759	612183572	0	79987908	97.9	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	180125_D00355_0208_ACC5P4ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0027_Ov_P_PE_329_EX
BRAIN103	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	160.570635	160.570635	109.149856	100	67.9762	109149856	100	14303786457	9503131007	8012.310194	882.361447	5409.114816	1016312721	62.184	0.37816	0.900799	121.593653	27.25756	21	0.473761	6.0094	26.668386	0.3284	33.5621	0.071182	0.02118	0.259932	32.9911	3.893937	0.965312	0.93735	0.73226	0.520398	0.356847	0.236865	0.154031	1.9044	42.00548	158.677236	-1	-1	-1	-1	-1	0.000298	23.975428	0.888685	10	0	0	0	205718775	142897360	135057009	495763	384378	43291695	19033957	2.48316083415978	106.188434048047	98.7232320259033	39.132818357945	2229715488	0	126441315	73.8	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_GAMETE	PROJECT_GAMETE_0105_Lu_P_PE_259_EX
Tsao_18371	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	285.597761	285.597761	170.907153	100	59.8419	170907153	100	33548277495	20014105580	23177.683129	4823.133362	5547.461004	5067900826	83.4642	0.165358	0.82775	351.741146	135.921362	122	0.675525	14.7707	32.891963	0.1322	40.3424	0.032763	0.008347	0.13858	42.0514	1.742582	0.997642	0.997052	0.993728	0.986907	0.975583	0.957885	0.931869	65.9511	86.789602	7.229077	7.635884	8.110492	8.664866	9.34208	22.072746	0.469598	4.913855	0.996347	24	0	0	0	176056863	158026186	153481758	1000351	739014	5409963	11620363	2.43224172403065	117.431732168743	155.682227522123	68.2079717727251	550988438	0	227191965	95.6	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_GAMETE	PROJECT_GAMETE_0065_Bn_M_PE_325_EX
Tsao_33300	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	138.283345	138.283345	76.19735	100	55.1023	76197350	100	16618739317	9113562212	11932.058008	2357.432789	2329.24852	2205347536	85.9842	0.140158	0.835023	181.079176	59.147535	56	0.700252	12.9424	34.182772	0.15	45.1609	0.027186	0.015775	0.134822	38.042	1.84836	0.99604	0.994325	0.973008	0.917248	0.827667	0.712252	0.581925	10.2249	37.287903	8.776237	10.554535	14.000481	39.481516	-1	-1	0.000977	10.855186	0.990404	20	0	0	0	143564733	131852098	127635815	661604	508113	3327011	7724020	1.89250844969682	123.241713188364	188.106981823855	71.2629677257904	373735362	0	190374184	96.6	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_GAMETE	PROJECT_GAMETE_0096_Bn_M_PE_370_EX
Tsao_34227	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	132.746025	132.746025	105.010446	100	79.1063	105010446	100	15724957446	12417350714	11431.273108	1980.559603	2313.124735	3244284440	85.2901	0.147099	0.852327	173.479337	87.011876	73	0.70897	20.1211	34.609484	0.1539	21.0341	0.038853	0.033055	0.209396	53.061	2.023532	0.996689	0.995672	0.985467	0.958896	0.908769	0.832388	0.735731	29.0745	102.650937	8.155063	8.618402	9.180025	9.839932	10.657094	31.077707	6.554174	1.588469	0.993699	22	0	0	0	137821811	125542677	122309740	725664	540694	2725847	8827623	1.4020674212761	121.501809492241	178.695342546118	72.5229405688707	339798459	0	185777592	98.3	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_GAMETE	PROJECT_GAMETE_0069_Bn_M_PE_359_EX
Tsao_82210	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	142.760561	142.760561	90.334854	100	63.2772	90334854	100	16449576461	10269189005	12242.396981	1834.598951	2372.580529	2484903270	85.5766	0.144234	0.869674	185.788835	66.645234	64	0.733725	14.8928	35.432495	0.1673	37.5717	0.036473	0.011762	0.202961	37.9645	1.625494	0.99646	0.995507	0.984311	0.954946	0.901954	0.816399	0.697381	13.5876	51.325885	7.363064	8.197576	9.359797	11.204108	14.798228	-1	0.941617	3.909373	0.993262	22	0	0	0	146849087	134968136	133093845	315944	263771	2261553	9303454	1.96507243321818	117.029003104851	155.215243293219	60.9659595665103	199200001	0	83401318	97.9	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_GAMETE	PROJECT_GAMETE_0106_Bn_M_PE_320_EX
Tsao_85241	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	166.740552	166.740552	90.680091	100	54.3839	90680091	100	20066580430	10725710186	13655.762209	2981.538749	3429.279472	2332860264	82.9105	0.170895	0.820792	207.23786	62.567433	53	0.667549	11.404	32.399072	0.155	46.5494	0.028342	0.008493	0.135711	36.6051	2.234551	0.996646	0.995235	0.970333	0.896003	0.784483	0.660929	0.543219	15.9571	39.481791	12.165187	15.500712	24.916927	-1	-1	-1	0.053818	17.84419	0.990683	20	0	0	0	173344942	158701425	153082247	377406	313806	4613910	9652201	2.03417058034936	122.79877683518	188.054241930225	71.6448227356073	322110789	0	104650546	95.6	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_GAMETE	PROJECT_GAMETE_0070_Bn_M_PE_364_EX
Weberpals_2925	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	176.963138	176.963138	115.007593	100	64.9896	115007593	100	18700121805	11892788478	13096.119176	1511.538158	4092.464471	2315904239	78.1153	0.218847	0.896524	198.744799	62.112671	57	0.660473	11.6797	33.341734	0.2145	36.4026	0.044653	0.008737	0.241977	34.5243	1.826843	0.99507	0.993449	0.973834	0.927187	0.847869	0.732657	0.597382	12.7127	56.592607	10.512613	12.087212	14.595896	19.720015	-1	-1	0.039041	3.764331	0.988698	19	0	0	0	195817699	164879807	158284165	370186	299286	16809075	13758631	2.24949496131931	112.306387870772	125.719240162139	54.2112609369458	966070105	0	107306199	96.4	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_SURREAL	PROJECT_SURREAL_0037_Ov_P_PE_279_EX
Weberpals_32579	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	206.757049	206.757049	141.857396	100	68.6107	141857396	100	23908102279	16252058172	17229.285616	2650.203623	4028.61304	3850102039	83.1496	0.168504	0.866687	261.469131	103.259935	97	0.70578	15.7716	34.309324	0.1478	32.0228	0.037095	0.011926	0.21783	41.9521	1.750168	0.996939	0.996155	0.989143	0.972794	0.946446	0.908865	0.859255	47.7163	89.365475	7.79484	8.289434	8.860966	9.558894	10.426083	-1	0.001397	8.167148	0.994716	23	0	0	0	215994243	195779981	190551725	458546	381797	6426765	13328951	1.80262557256914	118.121549577635	156.743759738155	62.9402620963369	416031616	0	117955838	98.6	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_SURREAL	PROJECT_SURREAL_0038_Ov_P_PE_314_EX
Weberpals_43710	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	196.770148	196.770148	99.314862	100	50.4725	99314862	100	21158468492	10321090049	15288.047527	1715.647725	4154.77324	1830371573	80.3635	0.196365	0.899101	232.009184	49.09066	44	0.699743	8.3777	34.399948	0.2206	51.2201	0.033739	0.005896	0.192886	25.8302	2.045444	0.994382	0.992122	0.958188	0.865552	0.724826	0.565898	0.418357	5.9009	36.949855	14.377624	20.787105	-1	-1	-1	-1	0.049256	7.900777	0.984084	18	0	0	0	206722973	185297355	181626928	431602	350151	8109903	12884113	2.95177528401737	111.284217041306	124.618511864333	43.5889703897211	567857290	0	120369249	93.9	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	180112_D00343_0212_BCC1GAANXX	PROJECT_SURREAL	PROJECT_SURREAL_0039_Ov_P_PE_266_EX
Weberpals_13127	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	172.636585	172.636585	89.097353	100	51.6098	89097353	100	18999010388	9440928743	14375.135917	1728.621866	2895.252605	2025633222	84.761	0.15239	0.892657	218.154971	54.327588	49	0.741979	10.4554	36.022262	0.235	50.3083	0.029089	0.002466	0.187662	27.7785	1.873365	0.994497	0.992718	0.970886	0.906067	0.791071	0.64177	0.486257	7.2324	38.193525	10.335545	13.142777	20.913121	-1	-1	-1	0.607517	1.55899	0.987303	19	0	0	0	179435592	164092965	161259505	183553	158447	4783836	10375238	2.8005844443988	112.552635300362	136.111195431756	53.8200067532829	307970663	0	64970906	95.4	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0010_Ov_P_PE_280_EX
Weberpals_13260	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	192.616843	192.616843	105.810476	100	54.9331	105810476	100	22245278319	11983364155	16475.117649	2450.657602	3319.503068	2871037170	85.0777	0.149223	0.870512	250.023988	77.001365	70	0.729453	12.7118	35.259868	0.1867	46.1308	0.02963	0.00304	0.177788	32.8413	1.750031	0.99614	0.995187	0.985986	0.962311	0.917674	0.843569	0.740784	23.3846	50.550531	8.060673	9.06962	10.56202	13.042346	19.323038	-1	0.306749	2.33982	0.993122	22	0	0	0	199416296	183394121	179629288	214514	188589	4620134	11187527	2.31228192033182	117.369647852561	156.474254261364	63.4884736875106	286298012	0	67851784	98	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0011_Ov_P_PE_304_EX
Weberpals_13426	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	188.869297	188.869297	106.911319	100	56.606	106911319	100	21188854024	11718306483	16200.668483	2040.608205	2947.577336	2793852334	86.089	0.13911	0.888132	245.858987	74.931264	69	0.751941	12.9674	36.40118	0.1745	44.6959	0.032278	0.003172	0.198123	31.9719	1.827592	0.995938	0.994815	0.984124	0.956219	0.902626	0.817397	0.711531	23.0879	53.725778	8.499224	9.640468	11.335042	14.338835	23.919354	-1	2.888099	0.531366	0.992347	21	0	0	0	195416464	179167117	175775597	199829	175401	4693594	11355924	2.42508001627333	114.193282699302	142.874867144569	57.0992571230334	294515221	0	67690623	97.7	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0012_Ov_P_PE_281_EX
Weberpals_14574	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	183.376266	183.376266	97.815743	100	53.3416	97815743	100	20093734194	10400983628	15062.297341	1719.380553	3312.0563	2291899047	83.517	0.16483	0.897544	228.583232	61.468851	55	0.730349	11.1131	35.687864	0.205	48.2377	0.035151	0.002789	0.192832	28.7	1.756253	0.995313	0.994047	0.9791	0.940078	0.861932	0.735265	0.582863	11.6166	43.030104	9.090609	10.795861	13.878801	24.553484	-1	-1	6.495176	1.487855	0.990315	20	0	0	0	193077488	172787836	168815881	271186	222029	7113702	12904764	2.6925565951198	112.715934968941	134.145021928	53.4667140111869	442110669	0	68647579	96.9	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0013_Ov_P_PE_283_EX
Weberpals_14830	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	194.217396	194.217396	176.059347	100	90.6507	176059347	100	23303913725	21099566306	16913.217787	3269.14402	3121.551918	6494204004	86.605	0.13395	0.83802	256.672532	174.174887	153	0.715345	27.4673	34.553128	0.1445	9.4591	0.038605	0.011953	0.218746	64.0853	1.872848	0.997215	0.996653	0.993518	0.988143	0.979758	0.967071	0.94916	76.9875	391.032359	6.144229	6.213233	6.287349	6.351241	6.426379	6.818936	2.014224	1.065476	0.995932	24	0	0	0	200406860	184711151	178708007	353545	310308	4347020	10995144	1.23530373228527	121.766021982073	191.352989279593	79.757214150236	289337048	0	70058989	99.3	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0014_Ov_P_PE_369_EX
Weberpals_18360	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	180.241608	180.241608	121.782109	100	67.566	121782109	100	19712808611	13077779907	13926.155991	1650.609522	4136.043098	2893474058	79.0185	0.209815	0.894034	211.341317	77.603124	69	0.683195	14.1949	33.633553	0.1989	33.6585	0.045767	0.004752	0.243731	37.0382	1.804724	0.995779	0.994613	0.982713	0.954814	0.907759	0.832952	0.730103	22.6783	67.106451	8.83937	9.707959	10.861482	12.479172	15.170419	-1	4.885801	0.712173	0.991509	21	0	0	0	191778074	168227781	163248649	243888	208323	8773268	14533137	2.10391798646061	113.395915779214	134.719284917844	57.6836721786777	553200648	0	78346268	97.5	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0015_Ov_P_PE_286_EX
Weberpals_19654	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	185.49119	185.49119	81.514148	100	43.945	81514148	100	21240943237	8966599386	16480.468573	1950.855311	2809.619353	1903394867	86.7726	0.132274	0.894155	250.105193	51.049149	44	0.766735	8.8553	36.939053	0.2278	57.7862	0.023607	0.001783	0.163571	23.2968	1.963429	0.994817	0.993132	0.97011	0.894172	0.749696	0.572179	0.409675	6.9474	33.045676	11.400814	15.947936	-1	-1	-1	-1	0.81691	0.843525	0.987901	19	0	0	0	190306665	177425946	175612588	220633	198019	2573597	10086489	3.20179300175938	115.984711384884	140.257538888384	47.3037541911447	198199001	0	65739674	95	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0016_Ov_P_PE_288_EX
Weberpals_20683	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	181.527083	181.527083	82.404578	100	45.3952	82404578	100	20635333081	8926264820	14228.600041	1981.888914	4424.844126	1537633248	78.557	0.21443	0.87774	215.931163	41.239403	36	0.663727	7.1727	32.827717	0.2189	56.7428	0.0302	0.002832	0.151515	24.8767	1.874518	0.994758	0.992725	0.958971	0.842898	0.644337	0.437106	0.277442	3.1602	26.849394	14.109115	23.898372	-1	-1	-1	-1	0.106063	2.103499	0.984023	18	0	0	0	195656236	171181946	164072186	239806	197012	11329454	12905030	2.90222144233653	118.270378396096	148.308353897518	60.8484652081181	661674013	0	79202123	93.1	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0024_Ov_P_PE_286_EX
Weberpals_20965	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	192.668472	192.668472	124.828515	100	64.7893	124828515	100	22123930279	14062772289	15076.337978	2150.241778	4897.350523	2961891825	77.864	0.22136	0.875179	228.796311	79.438092	75	0.659574	12.958	32.443192	0.1706	36.4364	0.039842	0.004602	0.217515	37.4777	1.65496	0.996241	0.995306	0.985831	0.963057	0.926527	0.870051	0.787531	24.9518	61.735301	8.482841	9.287083	10.312097	11.762886	14.021071	-1	0.079008	2.310734	0.992893	21	0	0	0	204942927	180977094	174274688	314120	271802	9970985	13680728	1.9590921816283	118.791365049767	150.076347219841	60.1037406298486	602353752	0	93029937	98	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0017_Ov_P_PE_298_EX
Weberpals_23193	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	183.257406	183.257406	91.716705	100	50.048	91716705	100	20546213157	9895038186	15191.168349	1698.740725	3656.304083	1979200137	82.2045	0.177955	0.899423	230.53896	53.08225	45	0.721326	9.3979	35.200545	0.2139	51.8401	0.03943	0.00277	0.180434	25.9359	1.966009	0.995044	0.993532	0.971622	0.898109	0.750326	0.581227	0.431146	9.1902	35.312173	11.880196	15.913825	37.447196	-1	-1	-1	12.549248	1.896386	0.987806	19	0	0	0	192162694	171048930	167762566	232316	199028	6508304	14373144	2.85691652379965	115.074246082685	136.288514238056	51.1607967619294	413388976	0	80788708	95.4	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0018_Ov_P_PE_275_EX
Weberpals_24135	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	180.88813	180.88813	126.140925	100	69.7342	126140925	100	21216326267	14604563708	15399.170702	2442.746376	3374.409189	3847321392	84.0952	0.159048	0.863089	233.695573	103.185358	90	0.707059	17.6651	34.555497	0.155	31.1636	0.036437	0.005981	0.206903	44.0713	1.876097	0.996763	0.996046	0.990218	0.975978	0.949423	0.905968	0.843169	42.5037	83.935889	7.538614	8.015901	8.599252	9.30313	10.222993	-1	1.927462	1.868623	0.994624	23	0	0	0	191126200	171356711	164134516	309341	268940	7951928	11508220	1.69655721378736	120.524156132992	166.84190527226	69.0718033206111	486038553	0	74786712	98.7	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0019_Ov_P_PE_312_EX
Weberpals_24669	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	186.491622	186.491622	89.144815	100	47.801	89144815	100	21983820308	10172761232	16616.019686	2242.708316	3125.092306	2292543237	85.7846	0.142154	0.881078	252.162297	61.486128	55	0.744593	10.2733	35.984364	0.1739	53.7261	0.028005	0.002664	0.162942	26.9357	1.863216	0.995578	0.994254	0.980897	0.937277	0.84287	0.711673	0.572266	12.4181	37.577836	9.624115	11.798967	16.617758	-1	-1	-1	6.192679	1.201643	0.990991	20	0	0	0	192965019	177253503	174147584	227066	198033	3657569	11826881	2.65392054853239	119.777021766391	155.200290541391	53.5060278397319	277603326	0	83896813	97.1	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0020_Ov_P_PE_294_EX
Weberpals_2522	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	171.557307	171.557307	105.887341	100	61.7213	105887341	100	19223251016	11631124207	14200.947993	1923.573342	3098.729681	2788982272	83.8803	0.161197	0.880705	215.51152	74.800648	67	0.722701	14.1934	35.170658	0.1745	39.4945	0.036069	0.003861	0.206618	35.9064	1.824406	0.996156	0.995086	0.984369	0.955974	0.903188	0.817799	0.707036	21.2321	56.355978	8.358928	9.36433	10.789766	13.077613	18.032233	-1	2.311376	1.470686	0.992492	21	0	0	0	179217436	161994779	157840972	212105	182885	5699046	11311506	2.16814911950406	114.76223755952	147.345457542027	66.4660741277655	357695338	0	61347286	97.7	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0003_Ov_P_PE_303_EX
Weberpals_28767	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	175.621169	175.621169	146.03553	100	83.1537	146035530	100	20155680074	16642870729	14320.556887	2092.623417	3742.49977	4406778906	81.432	0.18568	0.872503	217.326687	118.190038	102	0.685735	21.1017	33.82614	0.1739	17.4284	0.045438	0.008388	0.257175	51.7677	1.906291	0.996227	0.995263	0.988582	0.975525	0.954999	0.924141	0.87914	51.9894	158.070021	7.421614	7.650986	7.911841	8.190685	8.509108	10.775845	8.836081	1.796787	0.993514	22	0	0	0	188761596	164955371	157267318	280538	241139	10704942	12820745	1.46711606184204	119.087006975966	158.644529075358	69.4824014779434	608426819	0	81393312	98.6	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0021_Ov_P_PE_304_EX
Weberpals_2965	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	193.488259	193.488259	100.55781	100	51.971	100557810	100	21788713435	11031379874	16515.148878	2126.947547	3146.61701	2571343401	85.5585	0.144415	0.885906	250.631496	68.963563	65	0.742349	11.5581	36.086179	0.18	49.3711	0.033254	0.002532	0.176572	29.3854	1.64199	0.99619	0.995218	0.985485	0.959789	0.912352	0.829888	0.712011	15.3558	45.728391	7.854615	8.97295	10.722937	14.036522	34.241106	-1	3.668522	1.275745	0.992915	21	0	0	0	202108391	182717731	178328221	227060	197741	6467519	12696081	2.59524653216624	115.1443912359	145.994609586437	62.2745452413119	379787408	0	66227161	97.9	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0004_Ov_P_PE_301_EX
Weberpals_30886	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	179.519979	179.519979	134.065321	100	74.6799	134065321	100	20820076210	15389480316	14446.560256	2188.271327	4185.244627	3805934590	79.898	0.20102	0.868452	219.238896	102.075362	87	0.670346	17.6602	33.034835	0.1595	26.0835	0.041471	0.006492	0.231098	46.1861	1.92595	0.996433	0.995636	0.988817	0.972227	0.942666	0.895278	0.828398	40.579	96.621744	8.192215	8.674728	9.214007	9.881009	10.701281	30.592152	3.553055	0.424498	0.993915	22	0	0	0	192222293	168800293	160770111	253097	218332	10513073	12655830	1.6098213870009	120.162399155314	159.838489670851	64.4462759678522	598607009	0	78105027	98.5	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0022_Ov_P_PE_299_EX
Weberpals_3557	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	178.008791	178.008791	89.472351	100	50.2629	89472351	100	19528515832	9517815053	14479.527074	1686.937357	3362.051401	1956335205	82.7839	0.172161	0.895652	219.739196	52.469011	50	0.722863	9.7666	35.300035	0.1984	51.262	0.034788	0.002501	0.179594	27.0608	1.543206	0.995555	0.994293	0.97891	0.937521	0.853591	0.704706	0.51335	3.7172	36.149805	8.667716	10.507486	14.215999	-1	-1	-1	4.390135	0.79263	0.990505	20	0	0	0	186874917	167481151	163515714	215700	186524	6786403	12391663	2.82869977599853	112.708161618736	135.300779391855	56.7715636388383	418362945	0	70419349	96.8	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0005_Ov_P_PE_282_EX
Weberpals_3830	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	189.745153	189.745153	92.795189	100	48.9052	92795189	100	21856728007	10382511520	16773.087754	2170.593658	2913.046595	2359868459	86.6721	0.133279	0.885419	254.545939	63.291794	58	0.759427	10.6847	36.535737	0.2012	52.4974	0.024892	0.002139	0.173754	27.4018	1.710589	0.995743	0.994598	0.982292	0.94763	0.880694	0.772377	0.631887	11.817	41.188024	8.565284	10.129733	12.945739	21.831804	-1	-1	0.139618	1.950617	0.991951	21	0	0	0	194202125	181542066	179401054	199783	178339	2459523	10000753	2.7408642984893	116.475931021959	147.51118082905	54.4682499108506	189804615	0	59917858	97.3	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0023_Ov_P_PE_291_EX
Weberpals_5529	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	187.100566	187.100566	119.052782	100	63.6304	119052782	100	22188022871	13982373950	16655.307613	2863.991306	2668.723952	3975835074	87.9722	0.120278	0.853274	252.758524	106.632102	96	0.742239	17.7182	35.73749	0.1573	36.9823	0.031532	0.005281	0.173201	42.1225	1.719873	0.997151	0.996592	0.992955	0.983925	0.966646	0.936344	0.887574	46.7901	73.644917	6.397149	6.821674	7.3119	7.928473	8.710813	-1	7.436229	1.471921	0.995814	24	0	0	0	192859777	178277120	174481896	234900	203425	3126513	11221244	1.84695165172692	120.020188109388	179.94733645074	77.0428484813496	214324110	0	62182120	99.1	9999	9999	9999	XYZ	SURREAL	Tumour	FFPE	171215_D00343_0207_BCC1G5ANXX	PROJECT_SURREAL	PROJECT_SURREAL_0006_Ov_P_PE_339_EX
